id,status,receptor_1,receptor_10,receptor_2,receptor_3,receptor_4,receptor_5,receptor_6,receptor_7,receptor_8,receptor_9,xtal
ZINC04947479,0,-8.27528056,-7.7785205101,-7.6585828138,-7.9797523673,-8.8746504541,-9.0252147164,-8.5452479898,-9.0514469969,-9.2944258134,-8.1279560864,-7.2674365734
ZINC65851665,0,-8.2750989552,-8.5083315111,-8.1921746405,-9.0123656656,-9.1868386374,-9.6887736418,-8.2171360521,-8.9668347365,-8.7615185987,-8.252102866,-8.1116892512
ZINC14469816,0,-8.2746393852,10000,10000,10000,10000,10000,10000,10000,-7.7774386044,10000,10000
ZINC40337675,0,-8.2741596918,-8.7757491419,-7.4009668504,-7.5197885362,-7.5156544378,-7.637225926,10000,10000,-7.5747767209,-8.2600218897,10000
ZINC44123308,0,-8.2735245635,-8.6238163659,-8.4722644423,-7.5822286802,-8.8123144529,-8.5759492012,-8.8115103636,-8.7499088338,-8.5815165699,-8.3148357,-8.363492548
ZINC00519436,0,-8.2730515418,-8.4714981188,-9.1890396398,-8.0835519908,-8.8550467096,-9.4799510084,-8.47057322,-8.657919798,-8.0605817982,-8.0959563471,-8.5075650908
ZINC39866433,0,-8.2729867973,-8.1007539855,-8.4045888619,-8.482553759,-8.4894564062,-8.8638429497,-8.1015994597,-8.1710153659,-9.4363243692,-9.438485335,-8.0604669294
ZINC06794767,0,-8.2729449168,-8.6736902053,-8.3534509767,-8.9023948246,-8.4641055098,-8.7237077911,-9.0847024573,-8.6753953536,-8.1158453702,-8.9243486751,-8.0880311239
ZINC40516861,0,-8.2724124385,-8.2221401724,-7.5550495299,-8.1221275283,-7.5314660866,-8.313220315,-7.8398457104,-8.2263804349,-7.7272234498,-8.3683050438,-6.6091506331
ZINC32071533,0,-8.2722611811,-8.4773098115,-8.0839325922,-8.2532233605,-7.7376731984,-8.1713361619,-7.319944246,-6.9969193371,-8.1066925228,-8.8254751424,10000
ZINC44098879,0,-8.2719021924,-8.6183946485,-6.4303703645,10000,-6.5145353224,-7.9273662951,-6.4507710419,-6.4238830715,-7.9030206333,-8.6147007313,10000
ZINC39508481,0,-8.271876808,-8.0090250194,-7.9332650807,-6.2363309094,-6.8701390483,-7.4835610061,-5.2226004949,10000,-6.5646986517,-7.5907631796,10000
ZINC15771407,0,-8.2717082489,-9.3237548971,-8.6085694303,-6.7821370396,-8.7059864392,-8.1981562838,-8.004039162,-6.1584605639,-8.3616821064,-8.0391888181,10000
ZINC39237930,0,-8.2708817864,-8.6829821998,10000,10000,10000,10000,10000,10000,-6.4587049812,-8.5118352076,10000
ZINC52988377,0,-8.2704976485,-7.9642226544,-8.3921272976,-8.4236251574,-8.5307756498,-8.7548203854,-7.8176306126,-8.7484765387,-8.4424613547,-8.5037895188,-8.3980060115
ZINC01472991,0,-8.2704216741,-8.4308787566,-7.9773669614,-6.5588992961,-8.8546091225,10000,-7.8514439779,-8.3931255895,-7.6278518299,-8.5048534975,10000
ZINC39707580,0,-8.2703031222,-5.8194791788,-8.8096917317,10000,10000,10000,10000,10000,10000,10000,10000
ZINC58445929,0,-8.2699573314,-7.6993057388,-8.5052474116,-8.4098280974,-8.5940599456,-8.0782229403,-7.5227418621,-8.6091681761,-7.7675335734,-8.6815963671,-7.7026262255
ZINC00328227,0,-8.2697785137,-8.142343341,-8.147812718,-7.7897223931,-8.0553219528,-7.831967694,-8.1064956497,-7.953996777,-7.8090748691,-8.7398782813,-7.8438041379
ZINC16134234,0,-8.2693091819,-8.2957879551,-7.7262992348,-9.0426019682,-8.0657840033,-8.0277977928,-9.1647985314,-7.5602491755,-7.4363074037,-8.4243259158,10000
ZINC27664096,0,-8.2692432717,-8.3307005561,-9.5223009479,-8.2025287411,-7.9589892089,10000,-7.9292967797,-7.5851380447,-8.359764205,-8.1912547555,10000
ZINC63255001,0,-8.2690595558,-8.0202817285,-8.186108181,-7.3748680912,-8.4583460723,-7.8862065119,-7.3837276236,-6.931995944,-8.1317834719,-8.0120927137,-6.7562659804
ZINC08220416,0,-8.2689852589,-7.8463123328,-8.1259338098,-8.0178286902,-8.5602048271,-8.8507166797,-7.5901016641,-8.3783284019,-8.3044396873,-8.1836190973,-7.2501168009
ZINC67647432,0,-8.2685734014,-7.5828321881,-8.4958807518,-8.7326859484,-8.4715683409,-7.6947483126,-8.3243975332,-7.0351767857,-9.4171455675,-7.8346442505,-5.859232402
ZINC13636809,0,-8.2685457023,-9.3304040843,-8.7719729279,-8.5772911645,-7.9486393201,-8.2331663753,-8.9596067395,-9.2453213226,-8.8400361562,-8.5739901232,-5.7231723393
ZINC41710799,0,-8.268161521,-8.902687217,-10.0687262903,-9.5473604675,-9.1953549798,-10.8512610262,-8.8647544629,-8.2175065451,-9.145141556,-9.3101552564,-9.8150463402
ZINC63293850,0,-8.2679482187,-8.2067552754,-8.4890521715,-9.0025065205,-9.009798566,-8.5130424741,-8.6994742169,-8.5711703831,-8.5001962417,-8.3978584907,-6.7377029272
ZINC43677948,0,-8.2677573709,-6.9165785792,-8.6715597517,-6.3496731169,-8.0825295683,-8.7141330843,-6.8540157203,-7.1320135131,-8.7079640519,-7.4147837769,-6.5765697662
ZINC50585727,0,-8.26746408,-8.0967302722,-7.3796340138,-6.6211361431,-8.1909443467,-7.3895782636,-5.088371535,-6.8006451799,-8.1050153915,-6.5315807469,10000
ZINC14478841,0,-8.2673186471,-9.1964070986,-8.7762954607,-8.3231241894,-8.1289190998,-6.5214485406,-6.8196020361,-8.3977663865,-7.5962836238,-8.9259187248,10000
ZINC49544168,0,-8.2672289323,-7.967038458,-7.7991615058,-7.271569112,-7.8362667033,-8.2478429516,-7.1500847807,-8.0397659533,-7.7674253871,-8.0978989255,-7.7981002906
ZINC39485144,0,-8.2671785774,-7.0772591632,-7.5796548623,10000,-9.1728580777,-6.3914846402,10000,-6.7900767986,-8.4959025265,-8.1062559935,10000
ZINC32541356,0,-8.2670853168,-8.4491450682,-7.9003735779,-7.9196116508,-8.1039644122,-9.1093539048,-7.7571319418,-8.2402346719,-8.2935111993,-8.3057657858,-7.2703044424
ZINC39707286,0,-8.2669927586,-8.4256852023,-8.6792342876,-7.9562189516,-8.6722451664,10000,10000,10000,-8.1770994985,-6.6258008012,10000
ZINC04657173,0,-8.2664837609,-8.5140999369,-8.1793084539,-7.9958296321,-8.4530753822,-9.0122849602,-7.948474205,-8.6927556109,-8.0863713973,-8.1360268675,-8.0181141164
ZINC31919990,0,-8.2662976932,-7.6177219195,-8.3378032918,-8.5996462268,-8.1356509045,-7.8025506384,-7.594754874,-8.1784982928,-7.5479785362,-7.4586695574,-7.626260836
ZINC38681855,0,-8.2660732813,-7.4537636346,-7.4046142264,-8.6542261857,-9.2819772972,-8.666371465,-6.5189683048,-9.0589298843,-8.9594764881,-7.0962318336,-5.6215643132
ZINC12785126,0,-8.2660572636,-9.926012137,-9.7758449594,-8.8860374495,-9.3559989504,-8.6622035511,-8.5054576744,-7.4190287027,-9.2689764973,-8.9278778289,-8.8131189636
ZINC20149803,0,-8.2657902385,-8.2541172901,-8.5663322305,-8.1592293317,-8.7796202565,-8.0771568321,-7.82368561,-8.0505275262,-8.4233329734,-8.3250414363,-8.3199272231
ZINC37885988,0,-8.2656770808,-7.9427519347,-9.0786365485,-8.8904349653,-9.0839433029,-8.8144363849,-8.0865249023,-8.3369390818,-9.602702774,-8.3518755733,-8.2488555247
ZINC63525516,0,-8.2656745088,-7.8609708785,-8.8869575923,-8.0774436041,-7.9518336673,-8.7447329512,-7.554986834,-8.3454140908,-8.3717378258,-8.9761881252,-6.9686254918
ZINC48713882,0,-8.265300306,-9.8670273474,-8.7702254432,-8.993478793,-7.6228269245,-8.8080127332,-8.2478980176,-8.7314222559,-8.4381067487,-8.9427289818,10000
ZINC07604296,0,-8.2649755382,-9.1145797671,-8.3971878914,-8.8292206298,-8.6762266441,-8.3106503508,-8.0873260586,-8.0526494829,-8.1233725439,-8.4728829082,-8.3886264955
ZINC05324396,0,-8.2646558367,-7.8432091318,10000,10000,-9.3417641117,10000,-7.0530866258,10000,-9.1596533823,-7.4643165378,10000
ZINC04156791,0,-8.2646170639,-8.8669030695,-8.9649990362,-7.9995521354,-7.9823045459,-9.0041400606,-7.879812177,-7.0894693183,-8.6234166819,-8.8370182087,-7.0959956219
ZINC03267076,0,-8.264597899,-8.1193084242,-7.1680346127,-8.2544020294,-8.3778636405,10000,-7.6171757019,-7.1090154924,-8.5484607724,-8.510423711,-6.3325024248
ZINC62190481,0,-8.2644227607,-8.528614892,-8.6017291741,-9.0305378502,-8.9475849945,-9.7085077558,-7.9316449658,-8.3366143786,-8.9242020713,-8.9733687695,-8.565374912
ZINC39458400,0,-8.2643707411,-8.4001474469,-8.2891601086,-8.1940190648,-8.7260766922,-7.9380342049,-7.7301829769,-8.093770137,-7.9410840671,-8.3428859635,-7.5664093581
ZINC48427115,0,-8.2641297644,-9.0243282437,-9.0879571747,-8.5032286742,-7.7390442051,-8.6459610654,-7.9904337886,-7.890243394,-7.8211741521,-9.6591427494,-6.8453055249
ZINC13673997,0,-8.2640029655,-8.7518841573,-8.2429457616,-7.8711917376,-7.4897311486,-7.9158648472,-8.005920182,-7.1690762399,-7.5214202253,-8.517924651,-7.0674648347
ZINC06747812,0,-8.2639773951,-8.8971498198,-8.3157838976,-7.7904962848,-7.7443703557,10000,-7.7187685377,-5.5898465388,-7.855035798,-8.3180460955,10000
ZINC55576713,0,-8.263364016,-8.8345569102,-7.8788064469,-7.1214467567,-7.9089147079,-9.1903493169,-8.1658520367,-8.8231039533,-7.3878071061,-8.3756475264,-6.2522733543
ZINC63388098,0,-8.2632621616,-8.4526508318,-8.6227014893,-8.4109519436,-8.1148035806,-5.244601762,-8.5549142371,-7.1100220947,-8.890831171,-8.2839412003,-4.0552243984
ZINC24839852,0,-8.2628972928,-7.7993551513,-8.5411815417,-6.0894788548,-7.3707392208,-6.0955440852,-6.5064026811,-5.2564844183,-7.5850356967,-8.3753296817,10000
ZINC04961463,0,-8.2626833584,-9.5260347825,-8.1642717707,10000,10000,10000,10000,10000,-8.4980491895,10000,10000
ZINC49321743,0,-8.2626188265,-7.9754546236,-8.6775068635,-9.247497064,-8.5354521928,-8.8337611509,-8.0788169346,-8.1489662591,-8.9449248932,-7.9394852015,-7.845844328
ZINC26995798,0,-8.2621128222,-7.9497464918,-7.8290417648,-9.0430714005,-8.1182309328,-8.3960544437,-8.4428057569,-8.2494476827,-8.5997437081,-8.7739227702,-7.670402796
ZINC07735353,0,-8.260854009,-7.7422005953,-6.5854744513,10000,-7.733986572,-7.5624261721,-7.4975894586,-7.0711938663,-6.995096658,-7.4495213273,10000
ZINC67046848,0,-8.2607399582,-9.1432518116,-9.603800517,-7.6111348359,-8.0837183534,10000,-6.0461914736,-7.2330614497,-7.7523206819,-7.9511555745,10000
ZINC48444091,0,-8.260181803,-8.1982059251,-7.891161519,-7.8002712639,-8.2493200591,-8.3550792568,-7.2313675374,-8.0948664752,-8.4916592909,-7.2128810502,-7.9819179361
ZINC35688323,0,-8.2591868689,-7.8987664386,-7.8777328019,-8.8761118614,-7.7576038626,-7.8042607851,-7.5886866181,-7.9332711119,-6.9786811357,-7.5127830289,-8.334781108
ZINC36354018,0,-8.2590570454,-8.4671001442,-8.7030962025,-6.9116335218,-8.9669254432,-8.0646464786,-7.8705928033,-8.2574276266,-8.5939461046,-8.3748814538,-7.603037189
ZINC48862804,0,-8.2589503146,-9.020299925,-9.1677972759,-8.5798512547,-9.0224408531,-9.2276383047,-9.2308318972,-8.7266839068,-9.4890205556,-8.4098342046,-8.8237792223
ZINC40080271,0,-8.2585564087,-7.8614725545,-7.8851668647,-7.8675666349,-8.111197315,-5.3014997284,-6.6844554289,-8.4529852795,-7.9074744719,-8.8385849837,-7.6208155774
ZINC55330353,0,-8.2585375159,-7.142511709,-8.1211649846,-8.3255124879,-8.6361661833,-8.5440474749,-7.6594718462,-8.4044235695,-8.3263130974,-8.0674653223,-7.8604383927
ZINC37139543,0,-8.2584651777,-8.0596448323,-7.1179187149,-8.0950367634,-7.8654158596,-8.0707319668,-7.8707620103,-7.2876615221,-7.6638328352,-7.6611491144,-7.0163895446
ZINC18156481,0,-8.2583824704,-8.7316305837,-8.2802848193,10000,-7.1144063633,10000,10000,10000,-8.9645580704,-8.361582299,10000
ZINC01348901,0,-8.2579026596,-8.3901825311,-7.3936240362,-8.6375744113,-7.8468993633,-9.1504494548,-7.5302602256,-8.3326148942,-8.1185831829,-7.6091421528,-7.2426508245
ZINC65689411,0,-8.2579022572,-7.3227968878,-8.3991207955,-7.8644873363,-7.8661774524,-8.0914137391,-7.3814179661,-7.6253930235,-7.8836795826,-7.523993388,-7.1931511814
ZINC12656581,0,-8.2578259683,-7.7353916491,-8.1998016063,-6.5280977831,-8.7953560379,-8.9437189168,-7.5698241932,-7.4909736963,-7.8567504848,-8.5902431705,-7.9515981617
ZINC01032144,0,-8.2575964733,-7.5043283391,-7.9490671671,-7.3377388754,-7.9051202707,-7.3747529953,10000,-7.3455412335,-7.2145681109,-8.8541157597,10000
ZINC02227542,0,-8.2573141652,-8.8982537168,-8.2972997557,-8.40984477,-7.8604331215,-8.0859308586,-6.257343085,-7.3465123252,-7.8968047548,-8.2491505876,-6.6639311064
ZINC13789952,0,-8.2572771046,-6.1824518513,-6.4806716694,10000,10000,10000,10000,10000,-7.6637143938,-5.2999618056,10000
ZINC36910556,0,-8.2569957786,-8.0781492842,-8.3932580785,-6.8113027869,-8.4260107771,-8.2490693403,-7.6854749682,-7.4584013039,-7.451943523,-8.0204769685,-7.4470461674
CHEMBL1215623,1,-8.2569905645,-8.0637730015,-8.4254769904,-7.7579443921,-8.0747398343,-7.8766460339,-8.3167983994,-7.714172378,-8.1080571841,-7.8910811969,-6.6409097898
ZINC20458763,0,-8.2569820693,-9.0610040617,-8.7777089676,10000,10000,10000,10000,10000,-8.3318167866,-9.2203818729,10000
ZINC03121423,0,-8.2567683761,-7.2173546312,-7.8244009668,-7.2953286485,-7.9510908336,-7.651110646,-7.9281942396,-7.3308152253,-8.7545460293,-7.9984387905,-5.7390342228
ZINC13784712,0,-8.2563434823,-7.9715424515,-8.1853685465,-6.9693925041,-8.2379023847,-8.9825503248,-7.4577327863,-8.5942020938,-8.9384050406,-6.997956773,-7.7890519334
ZINC20848056,0,-8.2562968577,-8.5234072502,-9.0737947061,-7.0925349009,-8.0644434464,-8.2971152314,-6.8479181339,-7.4499186858,-8.9762069354,-7.7260837617,-7.5323445181
ZINC21530421,0,-8.2562662308,-7.388223459,-8.4876456593,10000,-5.2756681509,-5.3490645305,10000,10000,-6.6886399423,-8.313311795,10000
ZINC20435236,0,-8.2561120885,-8.3477786899,-8.6508519522,-8.9627783096,-9.501783389,-9.225261051,-7.8132368857,-8.2594347422,-8.5317915474,-8.5479929393,-7.600739157
ZINC54209226,0,-8.2560656737,-8.2761857424,-8.8617494854,-8.4831647422,-9.182265374,-9.6860544513,-8.4646197151,-8.9076166752,-8.8141228267,-8.4468366138,-8.5803948503
ZINC66549647,0,-8.2559736942,-7.7696070791,-7.5357431096,-7.9336622697,-8.7097174777,-8.749734623,-6.9954726488,-7.9763707443,-8.0343311286,-8.5390764458,-7.0954136715
ZINC66739743,0,-8.2557377498,-9.2161418037,-9.0343543912,-8.9649935197,-9.3171631507,-8.9683795134,-8.4138031122,-8.4873521423,-8.307019067,-8.0324245502,-6.3802880948
ZINC20757459,0,-8.2556353921,-8.7447846438,-8.0772299249,10000,-9.4501766797,10000,10000,10000,10000,-8.0320459233,10000
ZINC65386959,0,-8.2555988739,-8.60462642,-8.7247094268,-8.8333994308,-9.4093427492,-9.5089720375,-8.8888199344,-9.2314536127,-8.3002648502,-10.4388248441,-8.6980480706
ZINC19724992,0,-8.2555847761,-7.173507176,-9.0322201602,-8.3844278522,-8.6659802358,-9.1128564329,-7.4694886732,-8.3324024522,-7.799836765,-8.5404442677,-8.111890533
ZINC00152222,0,-8.2555201799,-9.6312388499,-8.7157676618,-7.9141618168,-9.4925749819,-8.5246046536,-7.1085650738,-7.5045909002,-8.9867545898,-7.9338694001,-6.0070483957
ZINC12520129,0,-8.2548612808,-9.1859059621,-9.4506338244,-8.6642145965,-8.9203822738,-10.0480991639,-8.0186533378,-6.8154894864,-8.9644592931,-8.7517576789,-7.2537092333
ZINC20469366,0,-8.2541623315,-8.0924921678,-7.9538205114,-7.9768589445,-8.6541344693,-8.7664772127,-8.1539284197,-8.1554617599,-7.8936597868,-7.9363763298,-7.7077821298
ZINC04414517,0,-8.2540929837,-8.6977649798,-8.7603166756,-7.5034964791,-8.2716538754,-8.8963463918,-7.1358438485,-8.1006341718,-8.6302575918,-8.5712494057,-6.2675327759
ZINC47040768,0,-8.253468728,-7.3864884868,-7.476876732,-7.380967745,-7.946683052,-7.280277878,-7.5487728755,-7.0727813785,-7.8869894378,-7.3459097904,-6.6149295865
ZINC37197663,0,-8.2533233428,-8.2126565678,-8.5323623969,-7.9903265237,-8.9522603099,-9.3679263965,-8.6491200273,-8.283478938,-7.9300112367,-8.5253862065,-8.3046820477
ZINC34711600,0,-8.2529135274,-8.6811286303,-7.602492072,-7.9204261257,-8.7970179818,-9.3460993468,-8.2814843181,-7.1309196159,-8.3160689961,-8.56481493,-7.2125449811
ZINC13792601,0,-8.2527111425,-7.2598439372,-7.6612688537,-7.1154843743,-7.5644175078,-7.4452851405,-6.4714716938,-7.3561844255,-7.7707680546,-7.4689986979,-7.4063304101
ZINC07055608,0,-8.2523724388,-7.602304321,-6.3312579138,-7.4644438458,-8.9741124757,-9.071170927,-5.6891810535,-7.7942614366,-7.8849616166,-6.8134733239,-7.2815925181
ZINC62613560,0,-8.2520778146,-7.9745345836,-8.0890603897,-7.7916749678,-8.1949923233,-8.2124838438,-7.8123353976,-8.3940466283,-7.9155240537,-8.6670983279,-7.3517465603
ZINC05019576,0,-8.2517542661,-7.724904262,-8.0743378391,-8.6563475612,-8.4924773767,-8.039969263,-7.3221568637,-8.0715082169,-8.6501722583,-7.9340479552,-7.9462674478
CHEMBL453623,1,-8.2515392673,-7.8993290271,-7.4715098322,-8.2133519912,-8.2359223431,-8.4928959323,-7.5721871714,-8.1902719903,-7.8094926707,-7.8072215158,-7.6142282432
ZINC50604743,0,-8.2508953523,-8.5856051777,-8.1120204782,-7.7671543928,-7.1805142969,-9.4045799353,-8.4848857947,-7.984006133,-7.4457443753,-9.1122347535,-8.4520435461
ZINC21914065,0,-8.2504763328,-8.4616980858,-8.9553556882,-8.1591635902,-8.6105401172,-8.7498468806,-7.9784089077,-7.8781016201,-8.7160239946,-9.2307464107,-5.4059113407
ZINC59213170,0,-8.2503744391,-8.4741433866,-7.0459315002,-7.5037982641,-7.9696819492,-8.3095747167,-7.3025523717,-7.8648674167,-8.8483789629,-8.4969172715,-7.3895933864
ZINC04376646,0,-8.2503230164,-8.5381309441,-8.3038007623,-9.1078863165,-9.1722531221,-8.4057920197,-7.282363453,-8.5724245093,-8.4605449881,-8.4180429283,-8.0933284423
ZINC55335147,0,-8.2499245562,-7.9858616909,-8.5974830323,-8.4636567054,-8.1513545094,-8.6861140384,-7.6230045076,-8.5253619663,-7.8902979094,-7.9687652391,-7.9891939103
ZINC62818291,0,-8.2496926647,-7.6820537507,-8.4783090085,-8.7606461828,-8.2683873236,-8.6608267422,-8.6753791762,-9.2657636441,-8.3630217389,-8.5292666902,-7.5672820007
ZINC05717919,0,-8.24958383,-7.0624729944,-9.3711928159,-8.089739914,-8.058545828,-8.0388738944,-7.2632363259,-8.0645127084,-8.7599736388,-8.0423627731,-8.3255282416
ZINC40342743,0,-8.2492453797,-8.3984099536,-8.6488048711,10000,-8.9305887078,10000,-8.0396715837,-7.0817136453,-9.3052788534,-7.9402391355,10000
ZINC14546886,0,-8.2486044124,-7.9624339926,-7.3368302991,-7.8914465885,-8.8391633993,-8.0032874808,-7.1737891547,-7.986242347,-7.4660233868,-7.7966978405,10000
ZINC50266696,0,-8.2479545484,-8.1816575741,-8.6745228317,-8.7695595024,-8.5741783372,-8.2350423017,-8.3938850442,-8.5140304804,-7.9304953022,-8.0650809479,-8.0104457013
ZINC16604459,0,-8.2473810855,-7.3798071657,-8.203239854,-8.0518056519,-8.543950091,-8.9984177954,-7.8781668481,-8.5552681625,-8.6499658415,-8.3118943248,-7.8126469183
ZINC63697516,0,-8.247302811,-7.7811038687,10000,10000,-7.9400998011,10000,10000,10000,-9.0876599019,-8.2094127566,10000
ZINC66962018,0,-8.2471982108,-9.0914282088,-8.2217714046,-7.1258207586,-8.1337058219,-8.2812730602,-7.7733111908,-7.3017356611,-8.1324250477,-8.9343897429,-7.0634467671
ZINC44013064,0,-8.2468179099,-8.0560852617,-8.2729402044,-7.9769794868,-8.1826657998,-8.886677209,-7.1178062031,-8.8083648031,-8.334349357,-8.2426872432,-7.3995103656
ZINC64819993,0,-8.2458802634,-7.9687478345,10000,10000,-8.1149452219,-7.5661632617,10000,10000,-8.813181074,10000,10000
ZINC42402264,0,-8.2456323967,-7.7789308981,-8.2893856048,-7.9617189492,-7.8569384451,-7.9513114815,-6.7472609358,-8.0613667147,-6.859534314,-8.0454487836,-7.7102920826
ZINC41068094,0,-8.2455735183,-8.1608805067,-7.5778600254,-8.3241666401,-8.3574320767,-8.795051225,-7.2891484157,-8.0591081581,-8.136725843,-8.326670405,-6.9018901126
ZINC40343409,0,-8.2454105468,10000,10000,10000,-7.0231715801,10000,10000,10000,10000,10000,10000
ZINC52855238,0,-8.2448085948,-7.4856440763,-7.8477633289,-8.6068927157,-7.6198551659,-8.2357901866,-7.7279112579,-7.6986162282,-7.6162590467,-7.8537868926,-8.3543448903
ZINC06679158,0,-8.2445703551,-8.0216900073,-7.5953844843,-6.7317930262,-8.5369946545,-7.2479560309,-6.8716362516,-7.5620087658,-8.3124078028,-8.2653023854,10000
ZINC07157944,0,-8.2442207953,-7.9696127511,-7.8093488224,-7.886117731,-8.6595231277,-8.9555651341,-8.2872893945,-8.0242987844,-8.0026693677,-8.2775781392,-7.3413693515
ZINC60659364,0,-8.2440181169,-7.9591925132,-6.1262515142,-6.9136196553,-8.3997756169,-8.1286309303,-6.1075851819,-7.6528497254,-7.5961864028,-7.6167435861,-6.4873287803
ZINC53783260,0,-8.2438050977,-8.2915132434,-8.9091971905,-8.9687781535,-9.6547270989,-9.3986068854,-8.9229504319,-8.821876067,-9.5413523717,-8.8664759201,-7.9959327986
ZINC35118690,0,-8.243479523,-8.1476932862,-8.6968413693,-8.5620769292,-8.0497497452,-9.0451536531,-7.8023058813,-8.4838938186,-8.8229948794,-8.2880585375,-7.9542716159
ZINC00317157,0,-8.2429467197,-8.2999946108,-8.1716009219,-8.7283869177,-8.563591665,-8.6837053992,-8.1161188616,-8.6242399426,-8.4059738636,-8.1203457908,-7.8359701394
ZINC36718639,0,-8.2427676432,-7.8568182178,-7.8052324213,-8.6099116965,-7.7555863501,-8.1135288378,-7.6647423227,-8.1674127565,-8.1833791535,-8.0402147617,-7.6847667944
ZINC12907116,0,-8.2422471385,-8.2182701513,-9.1261863333,-8.5596127889,-8.8290716491,-9.1952040324,-8.7387837326,-8.4321736054,-8.7625900762,-9.1435160145,-8.1239935434
ZINC23153870,0,-8.2421720491,-7.7793550223,-8.1476711808,10000,10000,10000,-4.4707466265,10000,-9.1320003308,-7.864511279,10000
ZINC05604969,0,-8.2420107315,-11.3454942039,-9.5523808308,10000,-10.5949487115,-9.1600218483,-10.9938768963,-9.247076865,-8.5109602969,-8.8145808004,10000
ZINC06799143,0,-8.2419414672,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC06789650,0,-8.2414781579,-9.5062053564,-8.9872461578,10000,-7.4273688509,-6.8250965456,-7.0972809719,10000,-8.8286121326,-6.9405248206,10000
ZINC00055558,0,-8.2406103453,-7.5180206121,-7.7885761547,-8.4220112186,-7.8993934461,-7.9565633042,-7.641227965,-8.6386034953,-7.258005885,-8.4923340838,-7.8679669447
ZINC43341049,0,-8.2391325548,-7.7316033139,-7.8367344409,-8.156578007,-8.6666864698,-8.0082551695,-6.7787781218,-8.0278575568,-8.0982306199,-7.8541677987,-7.2817378341
