id,status,receptor_10,receptor_9,receptor_8,receptor_11,receptor_3,receptor_2,receptor_1,receptor_7,receptor_6,receptor_5,receptor_4
ZINC48392374,0,-7.3980011352,-7.6472922687,-7.5397850549,-7.9244117568,-7.593507981,-8.0852411935,-8.0496269446,-8.171561622,-6.9769116907,-8.6380550175,-8.2944196527
ZINC20695714,0,-7.9606922311,-7.628318967,-8.8411561266,-8.0972134693,-8.2070027049,-7.382033623,-7.4728008885,-7.9865113432,-7.7523965003,-8.5333663213,-8.8703488085
ZINC45173889,0,-8.0444512985,-8.654631338,-7.7247015581,-7.5505602833,-8.2484434469,-8.2944353203,-8.6389687489,-7.9129136438,-7.9169328288,-8.4049545531,-7.5448012586
ZINC13405483,0,-7.7480422952,-7.8768727669,-8.3794981351,10000,-7.5388991436,-8.088182037,-7.9291741423,-8.0152892195,-6.7650644445,-8.6832068981,-7.6798814739
ZINC06842774,0,-7.2906059975,-9.4640611381,-6.6495241543,10000,10000,10000,10000,10000,10000,10000,-6.9694129603
ZINC21527986,0,-6.908269823,-5.7270295703,-7.0086063793,10000,10000,-7.8660208497,-6.6089582581,10000,10000,10000,10000
ZINC43666287,0,-6.7449444265,-7.7935386775,-7.1748034318,-7.0092233205,-7.1675019447,-7.0289824431,-6.9127416585,-7.0523592991,-7.2083148684,-8.0896937017,-6.9155550954
ZINC45449517,0,-8.1765812198,-8.2500301639,-8.2802366566,10000,-8.1935151229,-8.9214019539,-8.0116183591,-6.9013631795,-7.6236059276,-8.2099771908,-7.8985498738
ZINC05285123,0,-6.9006287911,-7.6980295368,-7.3708256053,-6.7245348356,-7.2273859506,-6.9649159754,-6.7195115308,-6.9691203032,-6.8669309656,-6.9906842601,-7.269965912
ZINC09479369,0,10000,-8.0546211401,10000,10000,10000,10000,10000,10000,10000,10000,-5.3522038515
ZINC40175018,0,-8.0398784863,-8.2862678408,-7.3455070723,-7.0166428069,-7.733169448,-7.552278027,-7.3603867794,-7.7110499003,-7.5951838091,-7.5556115034,-7.6308539641
ZINC62779277,0,-7.4804565222,-7.8859012329,-7.6780378613,-6.6271470408,-7.6584102408,-8.2946139484,-7.5225491045,-8.1736764226,-8.2569641744,-8.2987100329,-9.3137967308
ZINC01614198,0,-8.455430065,-8.4616861069,-8.0993756085,10000,10000,-9.0308521486,-8.7564460439,10000,10000,-7.4921280152,-7.6162985913
ZINC11802498,0,-8.2019266411,-8.6288946937,-7.5692081608,-7.5074082176,-8.0656465925,-8.1976632892,-7.9819613395,-8.5186510153,-8.0186992829,-8.8760092311,-8.9263693196
ZINC16579930,0,-7.4077258557,-7.9410618439,-7.7941782682,-7.9069891763,-6.8186196236,-7.4971116382,-5.7352021676,-7.9202978162,-7.2235455977,-8.3297902528,-8.2606123861
ZINC49141940,0,-6.1328034877,-6.207262768,-6.7951342139,-6.2207061147,-5.9317721681,-5.5386633439,-5.1691977944,-6.0868009879,-6.0008099573,-6.7557695013,-6.1716475226
ZINC19620112,0,-7.3121417232,-7.6073021736,-7.5774314357,-5.645031572,-6.1361544653,-8.7980561746,-8.1860445287,-6.6025669387,-6.5983335722,-6.9792506698,-6.6041647148
ZINC16089183,0,-6.9271190003,-7.1095510898,-7.1836622313,-6.8895336005,-7.5975152123,-7.2496442576,-7.4830672341,-7.0461972616,-7.2261680567,-7.7678917184,-7.4510643517
ZINC10449436,0,-7.7897516964,-8.5255114891,-8.0274826703,-8.3489629915,-8.7226926314,-7.7807773934,-8.3381052436,-8.2148708751,-7.9720871302,-8.6215568431,-8.8129524821
ZINC61938825,0,-7.9730696684,-8.1679573291,-7.5875726797,-7.0502273346,-7.7431807145,-7.8914959435,-8.0619883768,-7.6139082195,-7.3577422554,-8.5950406279,-7.6246482821
ZINC09111329,0,-7.2301674966,-7.9652587584,-7.9026137562,-6.2998131894,-7.1058551018,-6.7173467983,-6.7553367525,-7.00816036,-4.9690712968,-6.3892313131,-8.0027475573
ZINC41152533,0,-7.4024462025,-5.5438609095,-7.2088828725,10000,10000,-8.3502917925,-7.6081271036,10000,10000,10000,10000
ZINC19721056,0,-6.9134853953,-7.6169732769,-7.3625225892,-7.9479746916,-7.7488908693,-7.5848006647,-7.5157161093,-7.972894336,-7.1197449689,-7.8787227508,-7.623785873
ZINC36583970,0,-7.6314453402,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC18254692,0,-8.4827479789,10000,-8.2890462743,10000,10000,-8.1439510491,10000,10000,10000,10000,10000
ZINC65339181,0,-7.4141209352,-7.918530331,-7.7199423439,-7.702479837,-8.1855889379,-7.7621362586,-7.2045242202,-8.2827271832,-7.4030510904,-8.3727990205,-7.8329306398
ZINC35111864,0,-7.7341209417,-7.8075905029,-7.253775109,-7.5159906248,-7.8282836139,-7.7548654235,-8.1233821748,-7.6149120722,-7.625614959,-8.336436012,-8.276774998
ZINC64041696,0,-8.1974290402,-8.3782449086,-8.2923212733,-7.853618608,-8.4859601594,-8.0496469346,-7.9802403542,-8.4290970631,-7.9596454413,-7.8952267048,-8.3191142849
ZINC61828367,0,-7.6142412709,-7.4479784897,-7.3538854778,-7.2581582134,-7.6243214736,-7.5498312721,-6.5113153945,-7.8309791298,-7.1216861006,-7.8039606044,-7.7320643185
ZINC41838666,0,-6.4644257681,-7.1041562679,-6.6359283121,10000,-6.5108987141,-6.3952601817,-7.0890757902,-6.8571125554,-5.2422948737,10000,-7.1258695787
ZINC00717450,0,-6.3775508046,-7.5257360108,-7.4232007508,-7.5815696922,-6.7451687224,-7.260414979,-6.6361768518,-7.905405671,-6.2528912014,-8.7480507657,-6.5201118425
ZINC28222253,0,-7.1948208411,-6.7849988799,-7.0931651393,-6.8876491614,-6.9778938432,-7.4573419331,-7.7610082749,-7.778214401,-5.4248697114,-8.0233909117,-7.0270632991
ZINC04066975,0,-7.6394232898,-8.0665610739,-7.344652273,-6.2328941148,-7.372677168,-8.0257213351,-7.5951280342,-8.0345491909,-6.488407236,-7.3531240201,-7.3026833859
ZINC19922925,0,-7.1391747748,-8.0413923155,-7.0476779098,-7.4333157066,-7.8059987932,-7.9105572031,-7.3433210153,-7.7337849038,-7.8442401803,-8.1034384337,-7.8619917675
ZINC61370890,0,-8.1577607938,-8.5846579524,-9.1372291688,-8.3503874674,-8.4212874926,-8.8997260916,-8.993315095,-8.5827355856,-7.5416316074,-8.2281441952,-8.1683164744
ZINC20589613,0,-7.7817925987,-9.2848345544,-7.8728207769,-7.8525195575,-8.064065925,-7.5619298907,-7.8664410102,-7.2493738722,-6.9737310752,-8.1414710647,-7.9639162598
ZINC20551019,0,-5.4605721152,-6.0889004031,-6.2517003048,-6.686882111,-6.6247859851,-7.349758474,-5.5786621762,-6.9702697582,-6.6820270257,-7.6845237603,-7.9581295931
ZINC03904454,0,-6.932403637,-8.1463790113,-7.430908801,10000,-6.6580167889,-6.7521811892,-6.1731718458,-6.7146809428,-6.662986629,-8.7229808242,-7.6937966551
ZINC04542525,0,-7.2609271007,-7.811898381,-7.2480726236,-6.9447456932,-7.5115977378,-7.1444491557,-7.8650379059,-7.6205590553,-5.9213414269,-7.8301333713,-8.1583350222
ZINC07346966,0,-8.3572815199,-8.1920900525,-8.4115545065,-6.3339229774,-8.1908170655,-7.9681037108,-8.4290652774,-7.9729804965,-6.869490802,-8.4884120645,-7.7275848845
ZINC32673738,0,10000,10000,-8.0671238014,10000,10000,10000,10000,10000,-8.3259620306,10000,10000
ZINC07193683,0,-7.7679485008,-7.0299472279,-7.0489477961,10000,10000,-7.4306154088,-7.3199514841,10000,-6.6492149187,10000,-6.1737777674
ZINC17303830,0,-7.4918745638,-7.4067263852,-7.4867453628,-6.1519957248,-7.5890560698,-7.9547710964,-7.6846567893,-7.5605328512,-7.2568266143,-6.8907735483,-7.537059523
ZINC39433315,0,-8.6963765571,-8.6979566042,-8.7255635301,-8.1195046566,-8.5406758393,-8.9611686629,-8.5393900156,-8.5104881158,-8.7506186343,-9.534684158,-9.2756645857
ZINC14474094,0,-8.3840158296,-8.4240198839,-7.462431781,-6.6583078053,-9.0854872542,-8.2861961272,-8.2816559784,-9.4152739108,-9.2410901668,-9.0686573498,-8.3064242597
ZINC05169931,0,-7.6440350308,-6.9869118495,-7.9198600666,-7.281703421,-7.1217228724,-7.3619181544,-7.6740794054,-7.5631746378,-7.129314322,-8.2500938523,-7.6362276181
ZINC11949644,0,-7.4320120189,-7.7580371158,-7.2712577452,-6.6981318443,-7.5249093496,-7.2447276845,-7.192266162,-6.9120750205,-6.8069986369,-7.1988890385,-7.1843252283
ZINC07286026,0,-7.3636387405,-7.3895158489,-6.7715468684,10000,-6.1642719851,-8.3294269433,-3.6632835187,-7.4284732122,-4.923401735,-8.3626434936,-8.1068529743
ZINC33044067,0,-7.2714774534,-7.4458065606,-7.6320152084,-6.8134972974,-7.9969072588,-7.4797224241,-7.913168693,-7.017772335,-7.091163075,-7.6624619334,-7.7966900325
ZINC11786135,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,-4.9861098418
ZINC40401778,0,-8.6304434745,-8.959511612,-7.8439850788,-7.1322212379,-7.8509763438,-9.0035109348,-9.0319003335,-7.461566889,-7.3181430633,-7.8944972077,-8.2306423092
ZINC40591394,0,-6.9478339674,-7.5629171284,-7.2895943952,-6.9958728934,-7.4816683212,-7.3404509381,-7.77131278,-6.9817132827,-6.9820332789,-7.3783357072,-7.4282013785
ZINC37206423,0,-7.322265314,-7.1367012552,-7.9278902992,-7.4431661147,-7.7238015993,-7.6477905333,-7.4049841445,-7.733100658,-7.4080403916,-8.1876260365,-7.8322456602
ZINC60868622,0,-6.329652918,-7.2096721456,-7.1515772134,-6.9552666421,-6.3527663412,-7.2845876804,-6.5744732047,-7.6291460387,-6.7643663336,-8.3498404214,-7.4680954602
ZINC09219407,0,-7.0806769642,-7.7211575968,10000,10000,10000,-8.2675557147,-8.6354974682,10000,10000,10000,-8.0677116399
ZINC02422339,0,-5.9433296286,10000,-7.735436458,-6.6993496797,-6.1302885649,-8.05979619,-7.4948818771,-6.8636242303,-6.8862585783,-6.7946572056,-6.3764852843
ZINC36201370,0,-7.2979567559,-7.2979567559,-7.2979567559,-7.2979567559,-7.2979567559,-7.2979567559,10000,-7.2979567559,-7.2979567559,-7.2979567559,-7.2979567559
ZINC44018808,0,-6.1322981421,-6.2143957474,-6.2197338599,-5.9114045211,-6.3528733431,-6.4820490181,-6.2523865102,-6.2716052715,-5.7070261781,-6.4967424085,-5.9880518969
ZINC17086063,0,-8.2740904754,-7.8489205589,-7.9572881818,-6.9643750417,-7.5095422775,-7.9290518481,-6.6474457371,-7.6840554575,-6.7307021925,-8.4466806472,-8.7061822347
ZINC32990965,0,-7.7475786123,-7.5695557004,-7.9840174031,-5.4212196551,-6.8970042039,-7.9377317984,-6.9282513959,-6.8390050127,-7.5933643088,-7.5834114133,-7.0848660377
ZINC48412369,0,-7.9684501844,-7.6813771926,-8.6427715681,-7.9702708547,-8.1687256441,-7.9751436973,-7.6785959654,-8.2740152926,-7.3949379988,-8.5123201452,-8.5603725947
ZINC36621437,0,10000,-5.7696352953,-7.6834044384,10000,10000,10000,10000,-7.6165598733,10000,-7.1965563304,10000
ZINC25668193,0,-7.4847066166,-8.2018482549,-6.4474733339,-7.0138530136,-7.810387028,-8.4042889307,-7.771757331,-8.1701082206,-7.6043392788,-8.2516610376,-8.421059962
ZINC55201422,0,-7.1830960396,-7.4971242849,-7.6685594911,-7.2659735599,-7.9564035545,-7.5212403091,-6.9844125922,-7.5538474427,-7.5046861771,-8.5088302299,-7.9224647424
ZINC03069818,0,10000,10000,10000,10000,10000,10000,-7.1441937211,10000,10000,10000,10000
ZINC00623791,0,-6.2093314252,-5.4478644885,-6.2767452305,10000,10000,-5.2577411709,-5.1491449358,-5.4115482651,10000,10000,-5.9773370101
ZINC45920018,0,-6.8505665547,-6.9321571349,-7.3786728413,-6.1278695685,-7.8678467496,-7.3550131042,-7.0880559931,-7.3937884855,-6.3994930048,-7.7926798655,-7.2450902824
ZINC19888537,0,-7.4493558586,-8.1079004352,-8.0732009061,-7.6272419176,-7.1883177161,-7.5982843255,-7.8585887057,-6.982677458,-7.4911353752,-8.3472459809,-8.5178440846
ZINC66140727,0,-6.2690169346,-6.426011904,-6.4505920042,-6.4450933663,-6.4974858631,-6.265772009,-6.1558467659,-6.4620894714,-6.0939681473,-6.7883158999,-6.3897534605
ZINC38002563,0,-7.9017082673,-7.4296116277,-7.4772076957,-7.5638515973,-7.8057299825,-7.5602329562,-8.3430424014,-6.398418034,-7.8194768332,-8.6315571804,-8.2938778324
ZINC02393791,0,-9.7421834256,-8.4224257684,-9.1395823182,-7.4912063146,-9.3597830735,-8.6773904361,-9.6335234345,-8.078174875,-9.08811269,-9.2669436596,-8.3808238794
ZINC67623390,0,-7.7960662414,-8.7599269538,-7.7258966598,-8.5094608021,-7.5390526133,-9.1436352875,-8.7705244606,-8.7789534102,-8.4941972845,-9.611223651,-9.5208736549
ZINC05984876,0,-8.1047633032,-7.6243955796,-7.100721551,-6.3807998074,-7.2560364077,-8.3166148779,-6.6071323396,-7.57787216,-7.5569666104,-8.8167158428,-8.1884995333
ZINC20098593,0,10000,10000,-8.3829639236,10000,10000,-5.5160924272,10000,10000,10000,10000,-6.6334356588
ZINC39535217,0,-7.8795265106,-8.1072687986,-7.9763330392,-7.6308235151,-9.0581069855,-7.2742593084,-8.2944510304,-8.0568363162,-7.2040940172,-7.4994458432,-8.2178259024
ZINC14466242,0,-6.2352156877,-6.672939764,-6.4091093026,-5.9910243779,-6.7113699828,-6.1881344567,-6.2953891395,-6.476947943,-6.6077104411,-7.1817587477,-5.7968652687
ZINC53573963,0,-7.2529058356,-7.6464616762,-6.5246178356,10000,-6.9612345923,-6.9941067529,-6.9851527636,-4.6021741127,-5.281270436,-5.1324982876,-8.1060707217
ZINC30481950,0,-8.2274061198,-9.0885693778,-7.4383390367,-6.3112537107,-6.5859329998,-7.8131584485,-8.0580631288,-6.7550878811,-6.6291736518,10000,-7.7591448041
ZINC35657433,0,-8.1243291319,-6.9987545025,-6.7539695803,-6.7896489309,-7.1094699782,-6.8004196906,-6.8660863585,-7.5894610295,-6.6449829789,-8.1037623323,-8.1930588549
ZINC43681236,0,-6.3108442246,-7.6845816595,-7.0065099216,-6.9731654253,-7.2162165029,-6.8453964552,-6.4188195826,-7.680523582,-7.1266206286,-7.3724249351,-6.6785210393
ZINC14274029,0,10000,10000,10000,10000,10000,10000,-5.7345881291,10000,10000,10000,10000
ZINC36007615,0,-7.605213992,-8.4193603919,-8.8010949066,-7.7545163324,-7.7069798531,-8.456606963,-8.311679004,-8.2951811958,-7.5994135101,-8.9825414109,-9.0011362233
ZINC16649421,0,10000,-6.5850374973,10000,10000,10000,-7.940763574,10000,10000,10000,10000,10000
ZINC00032767,0,-7.5083698233,-7.8677511813,-7.4578424701,-7.2841189219,-7.4075006511,-7.376314467,-7.9381575716,-7.2387962696,-7.4656501888,-8.3692439545,-7.6267037469
ZINC36899820,0,-7.4748418513,-7.860054786,-7.6690832146,-7.5162612936,-8.1926836766,-7.2694143987,-7.6164177002,-7.9430442519,-7.2089836142,-7.9156267813,-7.6085336096
ZINC36982814,0,-6.918118008,-7.7803935185,-7.0998750464,-7.169843668,-7.4123653176,-7.2505698562,-7.2307912084,-8.0306755545,-7.2690692583,-7.9599505202,-7.3253210643
ZINC22878121,0,-7.6458922778,-6.7514727017,-6.0053832101,10000,10000,10000,-5.2150273508,10000,10000,10000,10000
ZINC11975551,0,-8.0949512454,-8.0335904409,-8.6371768493,-6.981122785,-7.4792028722,-7.9959391523,-7.9707392901,-8.4904233385,-7.4751149971,-8.6582660943,-9.1764892069
ZINC39459657,0,-8.1179736467,-7.4962810009,-7.8410124636,-6.5789167054,-6.5297188886,-6.9789828576,-7.38688047,-7.5221514321,-7.835469448,-7.2164551505,-7.4403430053
ZINC61863106,0,-7.2644279443,-7.1428525841,-7.5760107505,-7.2684365528,-8.2050599631,-7.5070396548,-8.0136346419,-7.4243790138,-6.9969609296,-7.6087469732,-7.6238300868
ZINC06680287,0,-7.2783428556,-8.4788100697,-6.3546878928,-7.2713303503,-6.8735375714,-7.3087170147,-7.2753696268,-7.2074207113,-5.5230162216,-7.4672535818,-7.5092393458
ZINC04505633,0,-8.1351041041,-8.3436611735,-8.1465539462,-7.6320693832,-7.5578816324,-7.8047576851,-8.2071781255,-8.5756354589,-6.3424585331,-8.0675176175,-8.5884980813
ZINC13640872,0,-7.5834141354,-8.6344508533,-7.1886660896,10000,10000,-8.1819702926,-8.3922994215,-8.7660452572,-7.8339441237,10000,-8.7636518704
ZINC57466304,0,-7.8105131713,-7.3988326536,-5.9969610109,-6.0432405498,-5.5948939846,-5.9533964116,-5.5809334953,-6.0252584754,-5.6335526515,-8.1322531169,-8.084973705
ZINC60036888,0,-8.2337875439,-8.5671348791,-8.3089857028,-7.2606925858,-8.0997662599,-7.7834915843,-7.762805317,-6.9163254424,-8.5694576008,-6.7510790487,-8.1282674953
ZINC21956275,0,-6.3731433375,-6.9253726164,-6.4436366987,10000,-7.0054681937,-6.1659068676,-6.377972786,-6.9239229999,10000,-7.4287316282,-7.4056892593
ZINC48474607,0,-6.747617491,-6.6122842035,-6.6176869674,-6.3055719591,-6.5317948359,-6.8483855582,-6.6961547428,-6.7331765657,-6.4573063709,-7.5113802186,-7.1338130554
ZINC17635178,0,-7.4815692462,-7.5569593398,-6.9106578823,-6.7608714682,-7.7382367713,-7.4381802958,-7.0964825985,-8.2742935321,-6.4475979258,-8.0346764496,-8.0729766282
ZINC27058923,0,-7.5890107148,10000,10000,10000,10000,-7.6433710675,-6.4908210574,-7.6307544713,10000,10000,10000
ZINC37105264,0,-7.3537662195,-7.6464779475,-6.862020288,-6.894784644,-7.9514357101,-7.3652538722,-7.1322211646,-7.2808876672,-7.412525812,-7.8257163469,-7.7229644333
ZINC22162233,0,-7.155385168,-7.3431298113,-7.1005395415,-7.4053957854,-7.7237950474,-7.3005041252,-7.2579977112,-7.6701116667,-7.2405285593,-7.5948482449,-7.2165660306
ZINC06082770,0,-7.7859886009,-9.0444013504,-8.2211116582,-7.9579515254,-8.48411498,-8.1869020998,-7.7968562609,-8.0554006203,-8.0749969909,-8.560028335,-8.4438482877
ZINC58161174,0,-6.1133574347,-6.1080415243,-6.8761997684,-4.767019876,-5.6924501757,-5.9086792539,-5.0471245775,-4.4967845605,-5.3257201512,-6.2072554902,-6.5185885552
ZINC13280032,0,-8.7847360739,-8.0483816564,-9.6850288083,-7.7660366821,-8.8771972128,-9.2978871006,-8.6579667666,-8.5136020051,-8.7898241426,-9.0825699579,-8.47282891
ZINC39483853,0,-8.5410808603,10000,10000,10000,10000,-7.4191843517,10000,10000,10000,10000,10000
ZINC24837424,0,-8.7992678811,-8.631441237,-9.4288260049,-7.1421393727,-7.5291167547,-7.6540477839,-7.6998801164,-8.0198633506,-8.0047805974,-7.7182974731,-8.6982274091
ZINC43855671,0,-5.3187061711,-7.1735099157,-7.0983396545,-5.3673596288,-6.0125593882,-5.6201030273,-5.3610951405,-7.279359762,-4.7683231399,-7.6514895052,-7.2321413759
ZINC42462624,0,-6.354989324,-6.8031417495,-6.1943305445,-6.5824285478,-6.3685581464,-6.8362725523,-6.4477555257,-6.9525573384,-6.133254524,-7.3923563101,-6.7996639433
ZINC06787173,0,-7.767398048,-7.7540271419,-8.5536301203,-8.3717879386,-8.6028792111,-8.1596988973,-7.4805116381,-8.1880278104,-8.0694719645,-8.9914615403,-7.9802005983
ZINC29745088,0,-7.3630825173,-7.6029678436,-7.2353315136,-6.983280683,-7.5308308297,-7.3301465106,-7.7065864128,-6.9922658093,-6.9545453322,-7.3238470965,-7.2740151112
ZINC19908040,0,-8.9501743592,-8.565414477,-8.5090228534,-8.0103328777,-9.1517565295,-8.2604954254,-8.4272477582,-8.6996347489,-7.8681917957,-8.6154333856,-9.1344204681
ZINC13694889,0,-7.7813268196,-7.2424044321,-6.374582939,-6.1332781815,-7.8069327087,-6.2573535666,-7.994939905,-6.0630418018,-6.3207533562,-5.7633396762,-6.2656326274
ZINC36915769,0,-6.8267239157,-7.2133245007,-7.6287677608,-6.9260896972,-7.6161769667,-7.0700768113,-6.6143939705,-7.5510228081,-7.2153613967,-7.5695019894,-7.6669200853
ZINC49860104,0,-7.4212859106,-8.3375025637,-8.1547391034,-7.7897153573,-8.1285075602,-7.7722360553,-7.8505525523,-8.0394398065,-7.3756467053,-8.437065955,-7.772565088
ZINC63678653,0,-6.7420282858,-7.4991460983,-7.1882776659,-6.549476324,-7.7447543443,-7.2238115892,-7.4654706674,-6.9106255073,-7.117459905,-7.3084288936,-7.0007879667
ZINC04258650,0,-6.0882233271,-7.0593679587,-7.1605382005,-6.8509838508,-7.1446601407,-6.9084445797,-6.8661509686,-7.514977581,-6.6249394015,-7.8945818587,-7.6334967932
ZINC08742272,0,-6.0494967085,10000,-7.7997193918,10000,10000,-6.6146583397,-6.3850970062,10000,-6.2887236684,10000,-6.5786676464
ZINC21011497,0,-7.1476436826,-7.9208993715,-7.8303329793,-6.5335822808,-7.4961113093,-7.4777972663,-7.1078998153,-7.2414856768,-7.0036820917,-8.1490719514,-7.8401226966
ZINC04955049,0,-7.5675272077,-5.7287216407,-4.5880238994,10000,10000,-6.4288851757,-6.4650112674,-5.1736134753,-5.2465766836,10000,-4.0054316108
ZINC00173753,0,-7.7210981163,-8.1964803627,-9.0493963341,-7.4282200689,-7.446027471,-7.9589722773,-7.6254879466,-7.6685742225,-7.5838988945,-8.2676232159,-8.2084784038
ZINC02393225,0,-6.3926532021,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC01786349,0,-7.1796623242,-7.4274939986,-6.141240939,10000,-5.3718607353,-6.481163687,-7.1148287859,10000,10000,10000,-4.3906829443
ZINC08816642,0,-7.3179596754,-6.9069375431,-8.657831648,-5.8140460316,-6.8139288673,-7.3994955552,-8.1754013766,-7.0262292688,-7.4341197256,-7.7445306738,-8.0466219663
ZINC64858615,0,-8.1570624405,-7.3064887593,-6.8498128548,10000,-6.8806360545,-7.4709395533,-5.9331657315,-8.2379881085,10000,-7.8398737951,-8.8063958254
ZINC48441905,0,-7.3854732259,-7.9301461067,-7.9476117419,-8.0103630369,-7.9298179295,-8.2955758541,-7.1715291272,-7.6856045616,-8.0438202896,-8.7320100166,-8.42380928
ZINC15686492,0,-6.8771132155,-7.0519370661,-7.6283465872,-7.0142514316,-6.975961501,-7.7406793385,-7.0506197523,-6.8431353127,-6.7576299154,-7.2040991815,-7.0705324731
ZINC48312678,0,-8.2762180371,-8.2118341484,-8.6333908021,-8.2891450161,-8.0507236725,-7.750779817,-8.769653684,-8.2338491365,-8.0390736292,-8.7302705442,-8.8570872847
ZINC48443549,0,-7.9359120055,-8.3154554159,-8.0117024507,-6.965025043,-7.1419190282,-7.7521272586,-7.7064267256,-7.1136856479,-6.8218885142,-7.2920286906,-7.3971753029
ZINC26115550,0,-7.2479734921,-6.3388001691,-6.2676119157,-5.2354759258,-7.4496745958,-7.2577877504,-7.4415134625,-8.0952308513,-5.2596640532,-7.6952696883,-7.755648711
ZINC13110682,0,-8.718333827,10000,-7.0264763917,10000,10000,-7.4049668304,10000,10000,10000,10000,10000
ZINC63563168,0,-9.1849917355,-8.0061735097,-8.1064128691,-7.7298844024,-7.893255822,-7.1395423265,-7.0047989772,-7.3915241545,-7.5954277019,-7.9403046585,-7.027771238
ZINC35957824,0,10000,-6.5780543157,10000,10000,10000,10000,10000,-6.6561063156,10000,10000,10000
ZINC03852017,0,-8.0700066041,-8.6656880084,-9.088818064,10000,10000,-8.9630481516,-6.8939960526,10000,-6.4464338857,10000,10000
